"region","name","initial","min","max","discrete","include"
"north_east_and_yorkshire","p_G_D_CHR",0.478527712984379,0,1,FALSE,TRUE
"north_east_and_yorkshire","p_H",0.457047568929058,0,1,FALSE,TRUE
"north_east_and_yorkshire","p_H_2",0.844444652974133,0,1,FALSE,TRUE
"north_east_and_yorkshire","p_H_3",0.888811056753277,0,1,FALSE,TRUE
"north_east_and_yorkshire","p_H_D",0.365660913971508,0,1,FALSE,TRUE
"north_east_and_yorkshire","p_ICU",0.114899110357723,0,1,FALSE,TRUE
"north_east_and_yorkshire","p_ICU_2",0.100301627141008,0,1,FALSE,TRUE
"north_east_and_yorkshire","p_ICU_D",0.804190985208536,0,1,FALSE,TRUE
"north_east_and_yorkshire","p_NC",0.00555596532998408,0,1,FALSE,TRUE
"north_east_and_yorkshire","p_NC_weekend",0.00235840923142118,0,1,FALSE,TRUE
"north_east_and_yorkshire","p_W_D",0.865023636137861,0,1,FALSE,TRUE
"north_east_and_yorkshire","rho_pillar2_tests",0.00138610323650983,0,1,FALSE,TRUE
"north_east_and_yorkshire","start_date",49,1,75,TRUE,TRUE
"north_east_and_yorkshire","strain_seed_date",474,433,517,TRUE,TRUE
"north_east_and_yorkshire","strain_transmission_2",2.26053197946725,0,3,FALSE,TRUE
"north_west","alpha_D",0.0755076446129137,0,1,FALSE,TRUE
"north_west","alpha_H",0.00590640156885752,0,1,FALSE,TRUE
"north_west","beta1",0.0951487709510698,0,1,FALSE,TRUE
"north_west","beta10",0.0480258735029402,0,1,FALSE,TRUE
"north_west","beta11",0.0360710844301271,0,1,FALSE,TRUE
"north_west","beta12",0.0339579781012824,0,1,FALSE,TRUE
"north_west","beta13",0.0452100670977799,0,1,FALSE,TRUE
"north_west","beta14",0.0627926908626058,0,1,FALSE,TRUE
"north_west","beta15",0.0619368326327124,0,1,FALSE,TRUE
"north_west","beta16",0.046263460317241,0,1,FALSE,TRUE
"north_west","beta17",0.0561521646087636,0,1,FALSE,TRUE
"north_west","beta18",0.0564176352503588,0,1,FALSE,TRUE
"north_west","beta19",0.0594249708564433,0,1,FALSE,TRUE
"north_west","beta2",0.115201982761561,0,1,FALSE,TRUE
"north_west","beta20",0.0613095011430782,0,1,FALSE,TRUE
"north_west","beta21",0.0488130461571809,0,1,FALSE,TRUE
"north_west","beta22",0.0559950448871015,0,1,FALSE,TRUE
"north_west","beta23",0.0744543610078855,0,1,FALSE,TRUE
"north_west","beta24",0.0444471190739544,0,1,FALSE,TRUE
"north_west","beta3",0.0204069309197462,0,1,FALSE,TRUE
"north_west","beta4",0.0383419231463381,0,1,FALSE,TRUE
"north_west","beta5",0.020943651362111,0,1,FALSE,TRUE
"north_west","beta6",0.0396883318688348,0,1,FALSE,TRUE
"north_west","beta7",0.0309423327545936,0,1,FALSE,TRUE
"north_west","beta8",0.0732218204785087,0,1,FALSE,TRUE
"north_west","beta9",0.062671816173697,0,1,FALSE,TRUE
