"date","region","vaccine","age_band_min","age_band_max","first_dose","second_dose"
2021-03-03,"Midlands","Moderna",55,59,0,0
2021-03-03,"Midlands","Pfizer",15,19,90,50
2021-03-03,"Midlands","Pfizer",20,24,84,167
2021-03-03,"Midlands","Pfizer",25,29,107,297
2021-03-03,"Midlands","Pfizer",30,34,145,349
2021-03-03,"Midlands","Pfizer",35,39,167,382
2021-03-03,"Midlands","Pfizer",40,44,223,491
2021-03-03,"Midlands","Pfizer",45,49,275,549
2021-03-03,"Midlands","Pfizer",50,54,353,653
2021-03-03,"Midlands","Pfizer",55,59,346,643
2021-03-03,"Midlands","Pfizer",60,64,416,491
2021-03-03,"Midlands","Pfizer",65,69,282,194
2021-03-03,"Midlands","Pfizer",70,74,64,159
2021-03-03,"Midlands","Pfizer",75,79,23,375
2021-03-03,"Midlands","Pfizer",80,120,21,7224
2021-03-03,"Midlands",NA,45,49,0,0
2021-03-03,"Midlands",NA,25,29,0,0
2021-03-03,"Midlands",NA,50,54,0,0
2021-03-03,"Midlands",NA,55,59,0,0
2021-03-03,"North East and Yorkshire","AZ",15,19,289,0
2021-03-03,"North East and Yorkshire","AZ",20,24,872,0
2021-03-03,"North East and Yorkshire","AZ",25,29,1154,10
2021-03-03,"North East and Yorkshire","AZ",30,34,1519,10
2021-03-03,"North East and Yorkshire","AZ",35,39,1956,0
2021-03-03,"North East and Yorkshire","AZ",40,44,2133,0
2021-03-03,"North East and Yorkshire","AZ",45,49,2405,0
2021-03-03,"North East and Yorkshire","AZ",50,54,3269,13
2021-03-03,"North East and Yorkshire","AZ",55,59,3729,16
2021-03-03,"North East and Yorkshire","AZ",60,64,9779,14
2021-03-03,"North East and Yorkshire","AZ",65,69,3095,14
2021-03-03,"North East and Yorkshire","AZ",70,74,327,21
2021-03-03,"North East and Yorkshire","AZ",75,79,135,15
2021-03-03,"North East and Yorkshire","AZ",80,120,218,76
2021-03-03,"North East and Yorkshire","Pfizer",15,19,24,17
2021-03-03,"North East and Yorkshire","Pfizer",20,24,32,127
2021-03-03,"North East and Yorkshire","Pfizer",25,29,25,213
2021-03-03,"North East and Yorkshire","Pfizer",30,34,40,242
2021-03-03,"North East and Yorkshire","Pfizer",35,39,36,219
2021-03-03,"North East and Yorkshire","Pfizer",40,44,52,254
2021-03-03,"North East and Yorkshire","Pfizer",45,49,78,302
2021-03-03,"North East and Yorkshire","Pfizer",50,54,145,415
2021-03-03,"North East and Yorkshire","Pfizer",55,59,83,351
2021-03-03,"North East and Yorkshire","Pfizer",60,64,209,307
2021-03-03,"North East and Yorkshire","Pfizer",65,69,90,116
2021-03-03,"North East and Yorkshire","Pfizer",70,74,0,78
2021-03-03,"North East and Yorkshire","Pfizer",75,79,0,106
2021-03-03,"North East and Yorkshire","Pfizer",80,120,0,2230
2021-03-03,"North East and Yorkshire",NA,40,44,0,0
2021-03-03,"North East and Yorkshire",NA,50,54,0,0
2021-03-03,"North East and Yorkshire",NA,55,59,0,0
2021-03-03,"North East and Yorkshire",NA,65,69,0,0
2021-03-03,"North East and Yorkshire",NA,NA,NA,0,0
2021-03-03,"North West","AZ",15,19,228,0
2021-03-03,"North West","AZ",20,24,685,0
2021-03-03,"North West","AZ",25,29,820,0
2021-03-03,"North West","AZ",30,34,1187,13
2021-03-03,"North West","AZ",35,39,1348,11
2021-03-03,"North West","AZ",40,44,1375,0
2021-03-03,"North West","AZ",45,49,1844,15
2021-03-03,"North West","AZ",50,54,2536,19
2021-03-03,"North West","AZ",55,59,4436,22
2021-03-03,"North West","AZ",60,64,8134,31
2021-03-03,"North West","AZ",65,69,1404,0
2021-03-03,"North West","AZ",70,74,204,12
2021-03-03,"North West","AZ",75,79,119,0
2021-03-03,"North West","AZ",80,120,153,64
2021-03-03,"North West","Pfizer",15,19,72,14
2021-03-03,"North West","Pfizer",20,24,69,86
2021-03-03,"North West","Pfizer",25,29,65,128
2021-03-03,"North West","Pfizer",30,34,103,139
2021-03-03,"North West","Pfizer",35,39,101,204
2021-03-03,"North West","Pfizer",40,44,126,229
2021-03-03,"North West","Pfizer",45,49,157,254
2021-03-03,"North West","Pfizer",50,54,259,242
2021-03-03,"North West","Pfizer",55,59,254,324
2021-03-03,"North West","Pfizer",60,64,356,219
2021-03-03,"North West","Pfizer",65,69,47,70
2021-03-03,"North West","Pfizer",70,74,0,84
2021-03-03,"North West","Pfizer",75,79,0,104
2021-03-03,"North West","Pfizer",80,120,0,2224
2021-03-03,"North West",NA,NA,NA,0,0
2021-03-03,"Northern Ireland",NA,NA,NA,11702,2277
2021-03-03,"Scotland","AZ",16,19,249,0
2021-03-03,"Scotland","AZ",20,24,773,0
2021-03-03,"Scotland","AZ",25,29,933,0
2021-03-03,"Scotland","AZ",30,34,1181,0
2021-03-03,"Scotland","AZ",35,39,1451,13
2021-03-03,"Scotland","AZ",40,44,2114,11
2021-03-03,"Scotland","AZ",45,49,2962,12
2021-03-03,"Scotland","AZ",50,54,4088,13
2021-03-03,"Scotland","AZ",55,59,4808,12
2021-03-03,"Scotland","AZ",60,64,4930,21
2021-03-03,"Scotland","AZ",65,69,699,0
2021-03-03,"Scotland","AZ",70,74,294,0
2021-03-03,"Scotland","AZ",75,79,189,0
2021-03-03,"Scotland","AZ",80,120,132,74
2021-03-03,"Scotland","Pfizer",16,19,83,64
2021-03-03,"Scotland","Pfizer",20,24,116,373
2021-03-03,"Scotland","Pfizer",25,29,119,579
2021-03-03,"Scotland","Pfizer",30,34,134,561
2021-03-03,"Scotland","Pfizer",35,39,167,631
2021-03-03,"Scotland","Pfizer",40,44,157,664
2021-03-03,"Scotland","Pfizer",45,49,201,823
2021-03-03,"Scotland","Pfizer",50,54,343,995
2021-03-03,"Scotland","Pfizer",55,59,299,988
2021-03-03,"Scotland","Pfizer",60,64,245,679
2021-03-03,"Scotland","Pfizer",65,69,70,241
2021-03-03,"Scotland","Pfizer",70,74,25,120
2021-03-03,"Scotland","Pfizer",75,79,0,232
2021-03-03,"Scotland","Pfizer",80,120,30,1548
2021-03-03,"South East","AZ",15,19,173,0
2021-03-03,"South East","AZ",20,24,569,0
2021-03-03,"South East","AZ",25,29,716,0
2021-03-03,"South East","AZ",30,34,1071,0
2021-03-03,"South East","AZ",35,39,1194,0
2021-03-03,"South East","AZ",40,44,1726,0
2021-03-03,"South East","AZ",45,49,2105,0
2021-03-03,"South East","AZ",50,54,2405,15
2021-03-03,"South East","AZ",55,59,2738,11
2021-03-03,"South East","AZ",60,64,13232,11
2021-03-03,"South East","AZ",65,69,1807,0
2021-03-03,"South East","AZ",70,74,281,11
2021-03-03,"South East","AZ",75,79,133,0
2021-03-03,"South East","AZ",80,120,248,27
2021-03-03,"South East","Pfizer",15,19,86,31
2021-03-03,"South East","Pfizer",20,24,39,159
2021-03-03,"South East","Pfizer",25,29,60,241
2021-03-03,"South East","Pfizer",30,34,75,288
2021-03-03,"South East","Pfizer",35,39,46,287
2021-03-03,"South East","Pfizer",40,44,60,351
2021-03-03,"South East","Pfizer",45,49,93,421
2021-03-03,"South East","Pfizer",50,54,111,495
2021-03-03,"South East","Pfizer",55,59,130,433
2021-03-03,"South East","Pfizer",60,64,188,378
2021-03-03,"South East","Pfizer",65,69,60,174
2021-03-03,"South East","Pfizer",70,74,0,124
2021-03-03,"South East","Pfizer",75,79,0,210
2021-03-03,"South East","Pfizer",80,120,0,5127
2021-03-03,"South East",NA,45,49,0,0
2021-03-03,"South East",NA,50,54,0,0
2021-03-03,"South East",NA,55,59,0,0
2021-03-03,"South East",NA,60,64,0,0
2021-03-03,"South East",NA,65,69,0,0
2021-03-03,"South East",NA,NA,NA,0,0
2021-03-03,"South West","AZ",15,19,286,0
2021-03-03,"South West","AZ",20,24,874,0
2021-03-03,"South West","AZ",25,29,1166,0
2021-03-03,"South West","AZ",30,34,1547,0
2021-03-03,"South West","AZ",35,39,1754,10
2021-03-03,"South West","AZ",40,44,2001,0
2021-03-03,"South West","AZ",45,49,2633,12
2021-03-03,"South West","AZ",50,54,3762,16
2021-03-03,"South West","AZ",55,59,4482,17
2021-03-03,"South West","AZ",60,64,10799,0
2021-03-03,"South West","AZ",65,69,2982,0
2021-03-03,"South West","AZ",70,74,262,13
2021-03-03,"South West","AZ",75,79,106,0
2021-03-03,"South West","AZ",80,120,169,0
2021-03-03,"South West","Pfizer",15,19,61,25
2021-03-03,"South West","Pfizer",20,24,125,109
2021-03-03,"South West","Pfizer",25,29,128,184
2021-03-03,"South West","Pfizer",30,34,228,217
2021-03-03,"South West","Pfizer",35,39,242,232
2021-03-03,"South West","Pfizer",40,44,209,237
2021-03-03,"South West","Pfizer",45,49,228,282
2021-03-03,"South West","Pfizer",50,54,306,359
2021-03-03,"South West","Pfizer",55,59,343,336
2021-03-03,"South West","Pfizer",60,64,424,231
2021-03-03,"South West","Pfizer",65,69,18,75
2021-03-03,"South West","Pfizer",70,74,0,47
2021-03-03,"South West","Pfizer",75,79,0,32
2021-03-03,"South West","Pfizer",80,120,11,2285
2021-03-03,"South West","Moderna",30,34,0,0
2021-03-03,"South West",NA,30,34,0,0
2021-03-03,"South West",NA,40,44,0,0
2021-03-03,"South West",NA,60,64,0,0
2021-03-03,"South West",NA,70,74,0,0
2021-03-03,"South West",NA,NA,NA,0,0
2021-03-03,"Unknown_England","AZ",20,24,16,0
2021-03-03,"Unknown_England","AZ",25,29,22,0
2021-03-03,"Unknown_England","AZ",30,34,28,0
2021-03-03,"Unknown_England","AZ",35,39,18,0
2021-03-03,"Unknown_England","AZ",40,44,21,0
2021-03-03,"Unknown_England","AZ",45,49,12,0
2021-03-03,"Unknown_England","AZ",50,54,19,0
2021-03-03,"Unknown_England","AZ",55,59,25,0
2021-03-03,"Unknown_England","AZ",60,64,79,0
2021-03-03,"Unknown_England","AZ",65,69,0,0
2021-03-03,"Unknown_England","AZ",70,74,0,0
2021-03-03,"Unknown_England","AZ",75,79,0,0
2021-03-03,"Unknown_England","AZ",80,120,0,0
2021-03-03,"Unknown_England","Pfizer",20,24,0,0
2021-03-03,"Unknown_England","Pfizer",25,29,0,0
2021-03-03,"Unknown_England","Pfizer",30,34,0,13
2021-03-03,"Unknown_England","Pfizer",35,39,0,0
2021-03-03,"Unknown_England","Pfizer",40,44,0,0
2021-03-03,"Unknown_England","Pfizer",45,49,0,0
2021-03-03,"Unknown_England","Pfizer",50,54,0,0
2021-03-03,"Unknown_England","Pfizer",55,59,0,0
2021-03-03,"Unknown_England","Pfizer",15,19,0,0
2021-03-03,"Unknown_England","Pfizer",80,120,0,16
2021-03-03,"Wales","AZ",15,19,55,0
2021-03-03,"Wales","AZ",20,24,165,16
2021-03-03,"Wales","AZ",25,29,235,17
2021-03-03,"Wales","AZ",30,34,288,26
2021-03-03,"Wales","AZ",35,39,319,25
2021-03-03,"Wales","AZ",40,44,382,32
2021-03-03,"Wales","AZ",45,49,587,25
2021-03-03,"Wales","AZ",50,54,871,37
2021-03-03,"Wales","AZ",55,59,1465,42
2021-03-03,"Wales","AZ",60,64,2297,39
2021-03-03,"Wales","AZ",65,69,2539,36
2021-03-03,"Wales","AZ",70,74,125,59
2021-03-03,"Wales","AZ",75,79,128,78
2021-03-03,"Wales","AZ",80,120,89,639
2021-03-03,"Wales","Pfizer",15,19,15,120
2021-03-03,"Wales","Pfizer",20,24,15,835
2021-03-03,"Wales","Pfizer",25,29,10,979
2021-03-03,"Wales","Pfizer",30,34,0,1077
2021-03-03,"Wales","Pfizer",35,39,18,1063
2021-03-03,"Wales","Pfizer",40,44,10,1091
2021-03-03,"Wales","Pfizer",45,49,10,1228
2021-03-03,"Wales","Pfizer",50,54,26,1480
2021-03-03,"Wales","Pfizer",55,59,24,1462
2021-03-03,"Wales","Pfizer",60,64,28,1056
2021-03-03,"Wales","Pfizer",65,69,0,463
2021-03-03,"Wales","Pfizer",70,74,0,349
2021-03-03,"Wales","Pfizer",75,79,0,1070
2021-03-03,"Wales","Pfizer",80,120,0,1719
2021-03-04,"East of England","AZ",15,19,362,0
2021-03-04,"East of England","AZ",20,24,1101,0
2021-03-04,"East of England","AZ",25,29,1467,0
2021-03-04,"East of England","AZ",30,34,2099,0
2021-03-04,"East of England","AZ",35,39,2421,17
2021-03-04,"East of England","AZ",40,44,2612,12
2021-03-04,"East of England","AZ",45,49,3293,13
2021-03-04,"East of England","AZ",50,54,5525,24
2021-03-04,"East of England","AZ",55,59,5972,15
2021-03-04,"East of England","AZ",60,64,14625,24
2021-03-04,"East of England","AZ",65,69,2101,11
2021-03-04,"East of England","AZ",70,74,282,0
2021-03-04,"East of England","AZ",75,79,195,10
2021-03-04,"East of England","AZ",80,120,256,56
2021-03-04,"East of England","Pfizer",15,19,121,24
2021-03-04,"East of England","Pfizer",20,24,45,78
2021-03-04,"East of England","Pfizer",25,29,91,101
2021-03-04,"East of England","Pfizer",30,34,158,167
2021-03-04,"East of England","Pfizer",35,39,67,197
2021-03-04,"East of England","Pfizer",40,44,78,193
2021-03-04,"East of England","Pfizer",45,49,79,235
2021-03-04,"East of England","Pfizer",50,54,82,328
2021-03-04,"East of England","Pfizer",55,59,98,329
2021-03-04,"East of England","Pfizer",60,64,93,247
2021-03-04,"East of England","Pfizer",65,69,40,99
2021-03-04,"East of England","Pfizer",70,74,0,60
2021-03-04,"East of England","Pfizer",75,79,0,81
2021-03-04,"East of England","Pfizer",80,120,0,2870
2021-03-04,"East of England",NA,20,24,0,0
2021-03-04,"East of England",NA,45,49,0,0
2021-03-04,"East of England",NA,65,69,0,0
2021-03-04,"East of England",NA,NA,NA,0,0
2021-03-04,"London","AZ",10,14,0,0
2021-03-04,"London","AZ",15,19,345,0
2021-03-04,"London","AZ",20,24,1059,0
2021-03-04,"London","AZ",25,29,1603,16
2021-03-04,"London","AZ",30,34,2126,24
2021-03-04,"London","AZ",35,39,2918,21
2021-03-04,"London","AZ",40,44,3105,22
2021-03-04,"London","AZ",45,49,3773,29
2021-03-04,"London","AZ",50,54,5383,21
2021-03-04,"London","AZ",55,59,5631,28
2021-03-04,"London","AZ",60,64,9367,30
2021-03-04,"London","AZ",65,69,1186,27
2021-03-04,"London","AZ",70,74,336,28
2021-03-04,"London","AZ",75,79,241,31
2021-03-04,"London","AZ",80,120,348,176
2021-03-04,"London","Pfizer",10,14,0,0
2021-03-04,"London","Pfizer",15,19,72,13
2021-03-04,"London","Pfizer",20,24,46,138
2021-03-04,"London","Pfizer",25,29,79,375
2021-03-04,"London","Pfizer",30,34,100,429
2021-03-04,"London","Pfizer",35,39,70,359
2021-03-04,"London","Pfizer",40,44,88,374
2021-03-04,"London","Pfizer",45,49,74,400
2021-03-04,"London","Pfizer",50,54,92,403
2021-03-04,"London","Pfizer",55,59,128,360
2021-03-04,"London","Pfizer",60,64,76,307
2021-03-04,"London","Pfizer",65,69,36,156
2021-03-04,"London","Pfizer",70,74,0,272
2021-03-04,"London","Pfizer",75,79,0,312
2021-03-04,"London","Pfizer",80,120,0,1722
2021-03-04,"London",NA,50,54,0,0
2021-03-04,"London",NA,60,64,0,0
2021-03-04,"London",NA,NA,NA,0,0
2021-03-04,"Midlands","AZ",15,19,533,0
2021-03-04,"Midlands","AZ",20,24,1545,0
2021-03-04,"Midlands","AZ",25,29,1817,14
2021-03-04,"Midlands","AZ",30,34,2414,21
2021-03-04,"Midlands","AZ",35,39,2919,18
2021-03-04,"Midlands","AZ",40,44,3237,16
2021-03-04,"Midlands","AZ",45,49,3995,25
2021-03-04,"Midlands","AZ",50,54,5272,34
2021-03-04,"Midlands","AZ",55,59,6445,32
2021-03-04,"Midlands","AZ",60,64,20278,35
2021-03-04,"Midlands","AZ",65,69,2004,29
2021-03-04,"Midlands","AZ",70,74,412,30
2021-03-04,"Midlands","AZ",75,79,234,24
2021-03-04,"Midlands","AZ",80,120,383,56
2021-03-04,"Midlands","Moderna",55,59,0,0
2021-03-04,"Midlands","Pfizer",15,19,214,46
2021-03-04,"Midlands","Pfizer",20,24,180,186
2021-03-04,"Midlands","Pfizer",25,29,239,254
2021-03-04,"Midlands","Pfizer",30,34,246,293
2021-03-04,"Midlands","Pfizer",35,39,325,323
2021-03-04,"Midlands","Pfizer",40,44,323,404
2021-03-04,"Midlands","Pfizer",45,49,414,422
2021-03-04,"Midlands","Pfizer",50,54,419,544
2021-03-04,"Midlands","Pfizer",55,59,430,532
2021-03-04,"Midlands","Pfizer",60,64,572,392
2021-03-04,"Midlands","Pfizer",65,69,207,154
2021-03-04,"Midlands","Pfizer",70,74,59,223
2021-03-04,"Midlands","Pfizer",75,79,16,435
2021-03-04,"Midlands","Pfizer",80,120,17,6662
2021-03-04,"Midlands","Moderna",35,39,0,0
2021-03-04,"Midlands",NA,45,49,0,0
2021-03-04,"Midlands",NA,50,54,0,0
2021-03-04,"Midlands",NA,65,69,0,0
2021-03-04,"North East and Yorkshire","AZ",15,19,472,0
2021-03-04,"North East and Yorkshire","AZ",20,24,1427,20
2021-03-04,"North East and Yorkshire","AZ",25,29,1887,24
2021-03-04,"North East and Yorkshire","AZ",30,34,2554,19
2021-03-04,"North East and Yorkshire","AZ",35,39,3089,28
2021-03-04,"North East and Yorkshire","AZ",40,44,3418,29
2021-03-04,"North East and Yorkshire","AZ",45,49,4162,33
2021-03-04,"North East and Yorkshire","AZ",50,54,6234,42
2021-03-04,"North East and Yorkshire","AZ",55,59,7110,46
2021-03-04,"North East and Yorkshire","AZ",60,64,17770,31
2021-03-04,"North East and Yorkshire","AZ",65,69,5087,24
2021-03-04,"North East and Yorkshire","AZ",70,74,524,27
2021-03-04,"North East and Yorkshire","AZ",75,79,245,36
2021-03-04,"North East and Yorkshire","AZ",80,120,344,124
2021-03-04,"North East and Yorkshire","Moderna",55,59,0,0
2021-03-04,"North East and Yorkshire","Pfizer",15,19,19,16
2021-03-04,"North East and Yorkshire","Pfizer",20,24,43,82
2021-03-04,"North East and Yorkshire","Pfizer",25,29,39,154
2021-03-04,"North East and Yorkshire","Pfizer",30,34,47,132
2021-03-04,"North East and Yorkshire","Pfizer",35,39,65,166
2021-03-04,"North East and Yorkshire","Pfizer",40,44,60,186
2021-03-04,"North East and Yorkshire","Pfizer",45,49,68,214
2021-03-04,"North East and Yorkshire","Pfizer",50,54,100,266
2021-03-04,"North East and Yorkshire","Pfizer",55,59,74,285
2021-03-04,"North East and Yorkshire","Pfizer",60,64,61,205
2021-03-04,"North East and Yorkshire","Pfizer",65,69,20,71
2021-03-04,"North East and Yorkshire","Pfizer",70,74,0,61
2021-03-04,"North East and Yorkshire","Pfizer",75,79,0,209
2021-03-04,"North East and Yorkshire","Pfizer",80,120,0,2434
2021-03-04,"North East and Yorkshire",NA,40,44,0,0
2021-03-04,"North East and Yorkshire",NA,45,49,0,0
2021-03-04,"North East and Yorkshire",NA,55,59,0,0
2021-03-04,"North East and Yorkshire",NA,60,64,0,0
2021-03-04,"North East and Yorkshire",NA,NA,NA,0,0
2021-03-04,"North West","AZ",15,19,532,0
2021-03-04,"North West","AZ",20,24,1413,21
2021-03-04,"North West","AZ",25,29,1911,21
2021-03-04,"North West","AZ",30,34,2703,32
2021-03-04,"North West","AZ",35,39,3327,21
2021-03-04,"North West","AZ",40,44,3646,30
2021-03-04,"North West","AZ",45,49,4726,30
2021-03-04,"North West","AZ",50,54,6182,31
2021-03-04,"North West","AZ",55,59,8684,61
2021-03-04,"North West","AZ",60,64,14164,44
2021-03-04,"North West","AZ",65,69,2262,22
2021-03-04,"North West","AZ",70,74,401,45
2021-03-04,"North West","AZ",75,79,197,23
2021-03-04,"North West","AZ",80,120,273,123
2021-03-04,"North West","Pfizer",15,19,79,20
2021-03-04,"North West","Pfizer",20,24,59,97
2021-03-04,"North West","Pfizer",25,29,61,176
2021-03-04,"North West","Pfizer",30,34,73,188
2021-03-04,"North West","Pfizer",35,39,69,209
2021-03-04,"North West","Pfizer",40,44,72,210
2021-03-04,"North West","Pfizer",45,49,97,255
2021-03-04,"North West","Pfizer",50,54,226,279
2021-03-04,"North West","Pfizer",55,59,189,303
2021-03-04,"North West","Pfizer",60,64,137,238
2021-03-04,"North West","Pfizer",65,69,31,171
2021-03-04,"North West","Pfizer",70,74,11,153
2021-03-04,"North West","Pfizer",75,79,0,130
2021-03-04,"North West","Pfizer",80,120,0,1876
2021-03-04,"North West",NA,NA,NA,0,0
2021-03-04,"Northern Ireland",NA,NA,NA,11290,1648
2021-03-04,"Scotland","AZ",16,19,302,0
2021-03-04,"Scotland","AZ",20,24,763,0
2021-03-04,"Scotland","AZ",25,29,1011,0
2021-03-04,"Scotland","AZ",30,34,1247,0
2021-03-04,"Scotland","AZ",35,39,1570,0
2021-03-04,"Scotland","AZ",40,44,2190,0
2021-03-04,"Scotland","AZ",45,49,3105,14
2021-03-04,"Scotland","AZ",50,54,4260,11
2021-03-04,"Scotland","AZ",55,59,4801,16
2021-03-04,"Scotland","AZ",60,64,5046,10
2021-03-04,"Scotland","AZ",65,69,643,0
2021-03-04,"Scotland","AZ",70,74,293,0
2021-03-04,"Scotland","AZ",75,79,155,0
2021-03-04,"Scotland","AZ",80,120,165,50
2021-03-04,"Scotland","Pfizer",16,19,97,68
2021-03-04,"Scotland","Pfizer",20,24,66,387
2021-03-04,"Scotland","Pfizer",25,29,89,525
2021-03-04,"Scotland","Pfizer",30,34,99,508
2021-03-04,"Scotland","Pfizer",35,39,112,625
2021-03-04,"Scotland","Pfizer",40,44,135,642
2021-03-04,"Scotland","Pfizer",45,49,138,701
2021-03-04,"Scotland","Pfizer",50,54,208,913
2021-03-04,"Scotland","Pfizer",55,59,271,987
2021-03-04,"Scotland","Pfizer",60,64,260,660
2021-03-04,"Scotland","Pfizer",65,69,98,240
2021-03-04,"Scotland","Pfizer",70,74,12,122
2021-03-04,"Scotland","Pfizer",75,79,0,156
2021-03-04,"Scotland","Pfizer",80,120,28,853
2021-03-04,"South East","AZ",15,19,323,0
2021-03-04,"South East","AZ",20,24,824,0
2021-03-04,"South East","AZ",25,29,1029,0
2021-03-04,"South East","AZ",30,34,1457,0
2021-03-04,"South East","AZ",35,39,1763,10
2021-03-04,"South East","AZ",40,44,2140,11
2021-03-04,"South East","AZ",45,49,2523,12
2021-03-04,"South East","AZ",50,54,3865,16
2021-03-04,"South East","AZ",55,59,4322,22
2021-03-04,"South East","AZ",60,64,14913,18
2021-03-04,"South East","AZ",65,69,2034,12
2021-03-04,"South East","AZ",70,74,325,0
2021-03-04,"South East","AZ",75,79,141,11
2021-03-04,"South East","AZ",80,120,236,11
2021-03-04,"South East","Moderna",50,54,0,0
2021-03-04,"South East","Pfizer",10,14,0,0
2021-03-04,"South East","Pfizer",15,19,112,43
2021-03-04,"South East","Pfizer",20,24,73,156
2021-03-04,"South East","Pfizer",25,29,103,221
2021-03-04,"South East","Pfizer",30,34,100,301
2021-03-04,"South East","Pfizer",35,39,130,323
2021-03-04,"South East","Pfizer",40,44,240,401
2021-03-04,"South East","Pfizer",45,49,229,451
2021-03-04,"South East","Pfizer",50,54,273,517
2021-03-04,"South East","Pfizer",55,59,274,539
2021-03-04,"South East","Pfizer",60,64,484,378
2021-03-04,"South East","Pfizer",65,69,46,192
2021-03-04,"South East","Pfizer",70,74,14,104
2021-03-04,"South East","Pfizer",75,79,0,230
2021-03-04,"South East","Pfizer",80,120,0,4213
2021-03-04,"South East",NA,45,49,0,0
2021-03-04,"South East","Moderna",30,34,0,0
2021-03-04,"South East",NA,NA,NA,0,0
2021-03-04,"South West","AZ",15,19,387,0
2021-03-04,"South West","AZ",20,24,1098,16
2021-03-04,"South West","AZ",25,29,1353,14
2021-03-04,"South West","AZ",30,34,1766,13
2021-03-04,"South West","AZ",35,39,2156,0
2021-03-04,"South West","AZ",40,44,2514,10
2021-03-04,"South West","AZ",45,49,3139,11
2021-03-04,"South West","AZ",50,54,4391,17
2021-03-04,"South West","AZ",55,59,4433,24
2021-03-04,"South West","AZ",60,64,12889,18
2021-03-04,"South West","AZ",65,69,3668,16
2021-03-04,"South West","AZ",70,74,337,20
2021-03-04,"South West","AZ",75,79,130,29
