"date","age_group","age_low","age_up","region","n_positive","total_samples","assay"
"2020-12-04","65_119",65,119,"london",0,1,"roche_s"
"2020-12-06","65_119",65,119,"london",2,7,"roche_s"
"2020-12-12","65_119",65,119,"london",2,8,"roche_s"
"2020-12-14","65_119",65,119,"london",0,8,"roche_s"
"2020-12-18","65_119",65,119,"london",0,1,"roche_s"
"2020-12-20","65_119",65,119,"london",0,11,"roche_s"
"2020-12-31","65_119",65,119,"london",6,40,"roche_s"
"2021-01-04","65_119",65,119,"london",0,2,"roche_s"
"2021-01-10","65_119",65,119,"london",3,8,"roche_s"
"2021-01-17","65_119",65,119,"london",4,7,"roche_s"
"2021-01-24","65_119",65,119,"london",3,11,"roche_s"
"2021-01-31","65_119",65,119,"london",3,18,"roche_s"
"2021-02-07","65_119",65,119,"london",1,2,"roche_s"
"2021-02-14","65_119",65,119,"london",5,5,"roche_s"
"2021-02-21","65_119",65,119,"london",6,9,"roche_s"
"2021-02-22","65_119",65,119,"london",2,2,"roche_s"
"2021-02-26","65_119",65,119,"london",4,4,"roche_s"
"2021-02-28","65_119",65,119,"london",19,20,"roche_s"
"2021-03-07","65_119",65,119,"london",11,13,"roche_s"
"2021-03-14","65_119",65,119,"london",3,3,"roche_s"
"2021-03-21","65_119",65,119,"london",17,17,"roche_s"
"2021-03-27","65_119",65,119,"london",7,7,"roche_s"
"2021-03-30","65_119",65,119,"london",8,8,"roche_s"
"2021-03-31","65_119",65,119,"london",1,1,"roche_s"
"2021-04-09","65_119",65,119,"london",16,16,"roche_s"
"2021-04-18","65_119",65,119,"london",9,9,"roche_s"
"2021-04-25","65_119",65,119,"london",10,10,"roche_s"
"2021-05-02","65_119",65,119,"london",18,18,"roche_s"
"2021-05-09","65_119",65,119,"london",6,6,"roche_s"
"2021-05-16","65_119",65,119,"london",4,4,"roche_s"
"2021-05-23","65_119",65,119,"london",3,4,"roche_s"
"2021-05-30","65_119",65,119,"london",16,18,"roche_s"
"2021-06-06","65_119",65,119,"london",11,13,"roche_s"
"2021-06-13","65_119",65,119,"london",7,7,"roche_s"
"2021-06-18","65_119",65,119,"london",7,7,"roche_s"
"2021-06-20","65_119",65,119,"london",3,3,"roche_s"
"2021-06-27","65_119",65,119,"london",1,1,"roche_s"
"2021-06-28","65_119",65,119,"london",9,9,"roche_s"
"2021-07-05","65_119",65,119,"london",26,26,"roche_s"
"2021-07-11","65_119",65,119,"london",5,5,"roche_s"
"2021-07-19","65_119",65,119,"london",17,18,"roche_s"
"2021-07-22","65_119",65,119,"london",2,2,"roche_s"
"2021-07-26","65_119",65,119,"london",13,13,"roche_s"
"2020-08-27","15_64",15,64,"east_of_england",2,11,"roche_s"
"2020-08-28","15_64",15,64,"east_of_england",3,37,"roche_s"
"2020-09-03","15_64",15,64,"east_of_england",1,13,"roche_s"
"2020-09-11","15_64",15,64,"east_of_england",1,8,"roche_s"
"2020-09-12","15_64",15,64,"east_of_england",2,4,"roche_s"
"2020-09-13","15_64",15,64,"east_of_england",0,2,"roche_s"
"2020-09-16","15_64",15,64,"east_of_england",43,565,"roche_s"
"2020-09-18","15_64",15,64,"east_of_england",10,174,"roche_s"
"2020-09-25","15_64",15,64,"east_of_england",0,17,"roche_s"
"2020-09-27","15_64",15,64,"east_of_england",0,7,"roche_s"
"2020-09-28","15_64",15,64,"east_of_england",0,6,"roche_s"
"2020-10-07","15_64",15,64,"east_of_england",0,13,"roche_s"
"2020-10-08","15_64",15,64,"east_of_england",0,15,"roche_s"
"2020-10-14","15_64",15,64,"east_of_england",0,5,"roche_s"
"2020-10-16","15_64",15,64,"east_of_england",37,521,"roche_s"
"2020-10-17","15_64",15,64,"east_of_england",6,91,"roche_s"
"2020-10-18","15_64",15,64,"east_of_england",25,255,"roche_s"
"2020-10-21","15_64",15,64,"east_of_england",1,15,"roche_s"
"2020-10-23","15_64",15,64,"east_of_england",4,22,"roche_s"
"2020-10-31","15_64",15,64,"east_of_england",10,116,"roche_s"
"2020-11-01","15_64",15,64,"east_of_england",9,113,"roche_s"
"2020-11-07","15_64",15,64,"east_of_england",1,12,"roche_s"
"2020-11-08","15_64",15,64,"east_of_england",15,207,"roche_s"
"2020-11-15","15_64",15,64,"east_of_england",23,178,"roche_s"
"2020-11-21","15_64",15,64,"east_of_england",17,125,"roche_s"
"2020-11-22","15_64",15,64,"east_of_england",8,113,"roche_s"
"2020-11-27","15_64",15,64,"east_of_england",6,175,"roche_s"
"2020-11-28","15_64",15,64,"east_of_england",1,8,"roche_s"
"2020-11-29","15_64",15,64,"east_of_england",0,3,"roche_s"
"2020-11-30","15_64",15,64,"east_of_england",0,1,"roche_s"
"2020-12-04","15_64",15,64,"east_of_england",21,251,"roche_s"
"2020-12-06","15_64",15,64,"east_of_england",5,46,"roche_s"
"2020-12-12","15_64",15,64,"east_of_england",0,3,"roche_s"
"2020-12-14","15_64",15,64,"east_of_england",15,214,"roche_s"
"2020-12-19","15_64",15,64,"east_of_england",4,99,"roche_s"
"2020-12-20","15_64",15,64,"east_of_england",11,151,"roche_s"
"2020-12-31","15_64",15,64,"east_of_england",2,13,"roche_s"
"2021-01-04","15_64",15,64,"east_of_england",22,219,"roche_s"
"2021-01-10","15_64",15,64,"east_of_england",1,6,"roche_s"
"2021-01-11","15_64",15,64,"east_of_england",30,237,"roche_s"
"2021-01-16","15_64",15,64,"east_of_england",6,126,"roche_s"
"2021-01-17","15_64",15,64,"east_of_england",21,181,"roche_s"
"2021-01-24","15_64",15,64,"east_of_england",1,4,"roche_s"
"2021-01-25","15_64",15,64,"east_of_england",25,245,"roche_s"
"2021-01-31","15_64",15,64,"east_of_england",37,187,"roche_s"
"2021-02-01","15_64",15,64,"east_of_england",1,3,"roche_s"
"2021-02-06","15_64",15,64,"east_of_england",24,130,"roche_s"
"2021-02-07","15_64",15,64,"east_of_england",25,116,"roche_s"
"2021-02-13","15_64",15,64,"east_of_england",25,125,"roche_s"
"2021-02-14","15_64",15,64,"east_of_england",33,117,"roche_s"
"2021-02-21","15_64",15,64,"east_of_england",0,2,"roche_s"
"2021-02-22","15_64",15,64,"east_of_england",50,216,"roche_s"
"2021-02-26","15_64",15,64,"east_of_england",1,6,"roche_s"
"2021-02-28","15_64",15,64,"east_of_england",64,229,"roche_s"
"2021-03-01","15_64",15,64,"east_of_england",0,1,"roche_s"
"2021-03-07","15_64",15,64,"east_of_england",24,49,"roche_s"
"2021-03-08","15_64",15,64,"east_of_england",81,244,"roche_s"
"2021-03-14","15_64",15,64,"east_of_england",1,6,"roche_s"
"2021-03-15","15_64",15,64,"east_of_england",90,237,"roche_s"
"2021-03-19","15_64",15,64,"east_of_england",0,1,"roche_s"
"2021-03-21","15_64",15,64,"east_of_england",4,6,"roche_s"
"2021-03-22","15_64",15,64,"east_of_england",105,231,"roche_s"
"2021-03-26","15_64",15,64,"east_of_england",116,245,"roche_s"
"2021-03-27","15_64",15,64,"east_of_england",2,5,"roche_s"
"2021-03-29","15_64",15,64,"east_of_england",5,8,"roche_s"
"2021-03-30","15_64",15,64,"east_of_england",2,5,"roche_s"
"2021-03-31","15_64",15,64,"east_of_england",101,179,"roche_s"
"2021-04-09","15_64",15,64,"east_of_england",132,189,"roche_s"
"2021-04-17","15_64",15,64,"east_of_england",16,28,"roche_s"
"2021-04-18","15_64",15,64,"east_of_england",2,2,"roche_s"
"2021-04-19","15_64",15,64,"east_of_england",165,225,"roche_s"
"2021-04-25","15_64",15,64,"east_of_england",4,5,"roche_s"
"2021-04-26","15_64",15,64,"east_of_england",92,130,"roche_s"
"2021-04-30","15_64",15,64,"east_of_england",0,1,"roche_s"
"2021-05-02","15_64",15,64,"east_of_england",126,179,"roche_s"
"2021-05-03","15_64",15,64,"east_of_england",45,56,"roche_s"
"2021-05-09","15_64",15,64,"east_of_england",101,133,"roche_s"
"2021-05-10","15_64",15,64,"east_of_england",92,117,"roche_s"
"2021-05-16","15_64",15,64,"east_of_england",91,113,"roche_s"
"2021-05-17","15_64",15,64,"east_of_england",104,125,"roche_s"
"2021-05-23","15_64",15,64,"east_of_england",108,123,"roche_s"
"2021-05-24","15_64",15,64,"east_of_england",89,118,"roche_s"
"2021-05-30","15_64",15,64,"east_of_england",111,142,"roche_s"
"2021-05-31","15_64",15,64,"east_of_england",103,120,"roche_s"
"2021-06-06","15_64",15,64,"east_of_england",102,110,"roche_s"
"2021-06-07","15_64",15,64,"east_of_england",88,103,"roche_s"
"2021-06-13","15_64",15,64,"east_of_england",101,107,"roche_s"
"2021-06-14","15_64",15,64,"east_of_england",100,109,"roche_s"
"2021-06-18","15_64",15,64,"east_of_england",20,21,"roche_s"
"2021-06-20","15_64",15,64,"east_of_england",128,135,"roche_s"
"2021-06-21","15_64",15,64,"east_of_england",107,110,"roche_s"
"2021-06-27","15_64",15,64,"east_of_england",109,116,"roche_s"
"2021-06-28","15_64",15,64,"east_of_england",121,125,"roche_s"
"2021-07-02","15_64",15,64,"east_of_england",205,218,"roche_s"
"2021-07-07","15_64",15,64,"east_of_england",212,216,"roche_s"
"2021-07-11","15_64",15,64,"east_of_england",3,3,"roche_s"
"2021-07-14","15_64",15,64,"east_of_england",1,1,"roche_s"
"2021-07-16","15_64",15,64,"east_of_england",232,240,"roche_s"
"2021-07-19","15_64",15,64,"east_of_england",23,23,"roche_s"
"2021-07-22","15_64",15,64,"east_of_england",196,199,"roche_s"
"2021-07-26","15_64",15,64,"east_of_england",41,42,"roche_s"
"2020-08-28","65_119",65,119,"east_of_england",0,1,"roche_s"
"2020-09-03","65_119",65,119,"east_of_england",0,2,"roche_s"
"2020-09-11","65_119",65,119,"east_of_england",0,2,"roche_s"
"2020-09-16","65_119",65,119,"east_of_england",2,88,"roche_s"
"2020-09-18","65_119",65,119,"east_of_england",2,25,"roche_s"
"2020-09-25","65_119",65,119,"east_of_england",0,1,"roche_s"
"2020-09-28","65_119",65,119,"east_of_england",0,1,"roche_s"
"2020-10-07","65_119",65,119,"east_of_england",0,1,"roche_s"
"2020-10-08","65_119",65,119,"east_of_england",0,2,"roche_s"
"2020-10-14","65_119",65,119,"east_of_england",0,2,"roche_s"
"2020-10-16","65_119",65,119,"east_of_england",0,86,"roche_s"
"2020-10-17","65_119",65,119,"east_of_england",0,3,"roche_s"
"2020-10-18","65_119",65,119,"east_of_england",1,32,"roche_s"
"2020-10-21","65_119",65,119,"east_of_england",0,1,"roche_s"
"2020-10-23","65_119",65,119,"east_of_england",0,4,"roche_s"
"2020-10-31","65_119",65,119,"east_of_england",0,5,"roche_s"
"2020-11-01","65_119",65,119,"east_of_england",1,12,"roche_s"
"2020-11-08","65_119",65,119,"east_of_england",1,30,"roche_s"
"2020-11-15","65_119",65,119,"east_of_england",2,12,"roche_s"
"2020-11-21","65_119",65,119,"east_of_england",0,2,"roche_s"
"2020-11-22","65_119",65,119,"east_of_england",1,10,"roche_s"
"2020-11-27","65_119",65,119,"east_of_england",2,33,"roche_s"
"2020-12-04","65_119",65,119,"east_of_england",0,21,"roche_s"
"2020-12-06","65_119",65,119,"east_of_england",0,8,"roche_s"
"2020-12-12","65_119",65,119,"east_of_england",0,1,"roche_s"
"2020-12-14","65_119",65,119,"east_of_england",1,39,"roche_s"
"2020-12-19","65_119",65,119,"east_of_england",0,5,"roche_s"
"2020-12-20","65_119",65,119,"east_of_england",2,18,"roche_s"
"2021-01-04","65_119",65,119,"east_of_england",5,47,"roche_s"
"2021-01-11","65_119",65,119,"east_of_england",2,41,"roche_s"
"2021-01-16","65_119",65,119,"east_of_england",0,6,"roche_s"
"2021-01-17","65_119",65,119,"east_of_england",2,32,"roche_s"
"2021-01-25","65_119",65,119,"east_of_england",3,36,"roche_s"
"2021-01-31","65_119",65,119,"east_of_england",5,25,"roche_s"
"2021-02-06","65_119",65,119,"east_of_england",0,2,"roche_s"
"2021-02-07","65_119",65,119,"east_of_england",5,17,"roche_s"
"2021-02-13","65_119",65,119,"east_of_england",3,6,"roche_s"
"2021-02-14","65_119",65,119,"east_of_england",4,11,"roche_s"
"2021-02-15","65_119",65,119,"east_of_england",1,1,"roche_s"
"2021-02-21","65_119",65,119,"east_of_england",1,1,"roche_s"
"2021-02-22","65_119",65,119,"east_of_england",22,38,"roche_s"
"2021-02-26","65_119",65,119,"east_of_england",1,1,"roche_s"
"2021-02-28","65_119",65,119,"east_of_england",14,17,"roche_s"
"2021-03-07","65_119",65,119,"east_of_england",6,6,"roche_s"
"2021-03-08","65_119",65,119,"east_of_england",27,30,"roche_s"
"2021-03-15","65_119",65,119,"east_of_england",45,45,"roche_s"
"2021-03-21","65_119",65,119,"east_of_england",1,1,"roche_s"
"2021-03-22","65_119",65,119,"east_of_england",45,46,"roche_s"
"2021-03-26","65_119",65,119,"east_of_england",38,41,"roche_s"
"2021-03-29","65_119",65,119,"east_of_england",2,2,"roche_s"
"2021-03-31","65_119",65,119,"east_of_england",34,34,"roche_s"
"2021-04-09","65_119",65,119,"east_of_england",44,44,"roche_s"
"2021-04-17","65_119",65,119,"east_of_england",6,6,"roche_s"
"2021-04-19","65_119",65,119,"east_of_england",42,42,"roche_s"
"2021-04-25","65_119",65,119,"east_of_england",1,1,"roche_s"
"2021-04-26","65_119",65,119,"east_of_england",10,10,"roche_s"
"2021-05-02","65_119",65,119,"east_of_england",26,26,"roche_s"
"2021-05-03","65_119",65,119,"east_of_england",12,12,"roche_s"
"2021-05-09","65_119",65,119,"east_of_england",12,12,"roche_s"
"2021-05-10","65_119",65,119,"east_of_england",24,24,"roche_s"
"2021-05-16","65_119",65,119,"east_of_england",15,15,"roche_s"
"2021-05-17","65_119",65,119,"east_of_england",17,17,"roche_s"
"2021-05-23","65_119",65,119,"east_of_england",17,17,"roche_s"
"2021-05-24","65_119",65,119,"east_of_england",25,25,"roche_s"
"2021-05-30","65_119",65,119,"east_of_england",16,16,"roche_s"
"2021-05-31","65_119",65,119,"east_of_england",21,21,"roche_s"
"2021-06-06","65_119",65,119,"east_of_england",15,15,"roche_s"
"2021-06-07","65_119",65,119,"east_of_england",34,35,"roche_s"
"2021-06-13","65_119",65,119,"east_of_england",21,21,"roche_s"
"2021-06-14","65_119",65,119,"east_of_england",22,22,"roche_s"
"2021-06-18","65_119",65,119,"east_of_england",2,2,"roche_s"
"2021-06-20","65_119",65,119,"east_of_england",15,15,"roche_s"
"2021-06-21","65_119",65,119,"east_of_england",26,26,"roche_s"
"2021-06-27","65_119",65,119,"east_of_england",11,11,"roche_s"
"2021-06-28","65_119",65,119,"east_of_england",11,11,"roche_s"
"2021-07-02","65_119",65,119,"east_of_england",42,43,"roche_s"
"2021-07-07","65_119",65,119,"east_of_england",41,42,"roche_s"
"2021-07-16","65_119",65,119,"east_of_england",40,40,"roche_s"
"2021-07-19","65_119",65,119,"east_of_england",9,9,"roche_s"
"2021-07-22","65_119",65,119,"east_of_england",42,42,"roche_s"
"2021-07-26","65_119",65,119,"east_of_england",7,7,"roche_s"
"2020-08-26","15_64",15,64,"midlands",0,3,"roche_s"
"2020-08-28","15_64",15,64,"midlands",4,38,"roche_s"
"2020-09-02","15_64",15,64,"midlands",0,3,"roche_s"
"2020-09-03","15_64",15,64,"midlands",48,591,"roche_s"
"2020-09-05","15_64",15,64,"midlands",21,133,"roche_s"
"2020-09-06","15_64",15,64,"midlands",10,161,"roche_s"
"2020-09-09","15_64",15,64,"midlands",0,1,"roche_s"
"2020-09-11","15_64",15,64,"midlands",0,1,"roche_s"
"2020-09-16","15_64",15,64,"midlands",0,53,"roche_s"
"2020-09-18","15_64",15,64,"midlands",0,6,"roche_s"
"2020-09-24","15_64",15,64,"midlands",0,3,"roche_s"
"2020-09-25","15_64",15,64,"midlands",0,1,"roche_s"
"2020-09-30","15_64",15,64,"midlands",2,17,"roche_s"
"2020-10-01","15_64",15,64,"midlands",0,2,"roche_s"
"2020-10-02","15_64",15,64,"midlands",48,574,"roche_s"
"2020-10-03","15_64",15,64,"midlands",25,208,"roche_s"
"2020-10-04","15_64",15,64,"midlands",4,94,"roche_s"
"2020-10-09","15_64",15,64,"midlands",0,1,"roche_s"
"2020-10-10","15_64",15,64,"midlands",0,2,"roche_s"
"2020-10-14","15_64",15,64,"midlands",1,9,"roche_s"
"2020-10-16","15_64",15,64,"midlands",0,17,"roche_s"
"2020-10-17","15_64",15,64,"midlands",0,1,"roche_s"
"2020-10-22","15_64",15,64,"midlands",1,4,"roche_s"
"2020-10-23","15_64",15,64,"midlands",0,2,"roche_s"
"2020-10-28","15_64",15,64,"midlands",1,32,"roche_s"
"2020-10-29","15_64",15,64,"midlands",0,10,"roche_s"
"2020-10-31","15_64",15,64,"midlands",1,2,"roche_s"
"2020-11-01","15_64",15,64,"midlands",2,7,"roche_s"
"2020-11-02","15_64",15,64,"midlands",21,219,"roche_s"
"2020-11-04","15_64",15,64,"midlands",1,4,"roche_s"
"2020-11-06","15_64",15,64,"midlands",26,238,"roche_s"
"2020-11-08","15_64",15,64,"midlands",0,2,"roche_s"
"2020-11-09","15_64",15,64,"midlands",0,15,"roche_s"
"2020-11-12","15_64",15,64,"midlands",1,5,"roche_s"
"2020-11-13","15_64",15,64,"midlands",0,4,"roche_s"
"2020-11-15","15_64",15,64,"midlands",4,53,"roche_s"
"2020-11-16","15_64",15,64,"midlands",23,218,"roche_s"
"2020-11-18","15_64",15,64,"midlands",0,2,"roche_s"
"2020-11-19","15_64",15,64,"midlands",0,2,"roche_s"
"2020-11-20","15_64",15,64,"midlands",0,47,"roche_s"
"2020-11-23","15_64",15,64,"midlands",17,191,"roche_s"
"2020-11-25","15_64",15,64,"midlands",0,3,"roche_s"
"2020-11-26","15_64",15,64,"midlands",1,6,"roche_s"
"2020-11-27","15_64",15,64,"midlands",2,53,"roche_s"
"2020-11-30","15_64",15,64,"midlands",4,131,"roche_s"
"2020-12-03","15_64",15,64,"midlands",0,2,"roche_s"
"2020-12-04","15_64",15,64,"midlands",0,3,"roche_s"
"2020-12-07","15_64",15,64,"midlands",28,236,"roche_s"
"2020-12-11","15_64",15,64,"midlands",2,18,"roche_s"
"2020-12-12","15_64",15,64,"midlands",24,129,"roche_s"
"2020-12-13","15_64",15,64,"midlands",11,120,"roche_s"
"2020-12-16","15_64",15,64,"midlands",2,38,"roche_s"
"2020-12-17","15_64",15,64,"midlands",0,1,"roche_s"
"2020-12-18","15_64",15,64,"midlands",34,246,"roche_s"
"2020-12-20","15_64",15,64,"midlands",0,1,"roche_s"
"2020-12-30","15_64",15,64,"midlands",1,4,"roche_s"
"2020-12-31","15_64",15,64,"midlands",0,4,"roche_s"
"2021-01-03","15_64",15,64,"midlands",35,242,"roche_s"
"2021-01-04","15_64",15,64,"midlands",2,9,"roche_s"
"2021-01-08","15_64",15,64,"midlands",37,235,"roche_s"
"2021-01-11","15_64",15,64,"midlands",0,1,"roche_s"
"2021-01-15","15_64",15,64,"midlands",2,12,"roche_s"
"2021-01-16","15_64",15,64,"midlands",1,3,"roche_s"
"2021-01-17","15_64",15,64,"midlands",1,3,"roche_s"
"2021-01-18","15_64",15,64,"midlands",36,250,"roche_s"
"2021-01-21","15_64",15,64,"midlands",1,2,"roche_s"
"2021-01-22","15_64",15,64,"midlands",0,8,"roche_s"
"2021-01-25","15_64",15,64,"midlands",37,191,"roche_s"
"2021-01-29","15_64",15,64,"midlands",0,1,"roche_s"
"2021-01-31","15_64",15,64,"midlands",1,1,"roche_s"
"2021-02-01","15_64",15,64,"midlands",47,229,"roche_s"
"2021-02-04","15_64",15,64,"midlands",0,1,"roche_s"
"2021-02-05","15_64",15,64,"midlands",0,1,"roche_s"
"2021-02-06","15_64",15,64,"midlands",0,2,"roche_s"
"2021-02-08","15_64",15,64,"midlands",44,135,"roche_s"
"2021-02-12","15_64",15,64,"midlands",0,1,"roche_s"
"2021-02-14","15_64",15,64,"midlands",0,1,"roche_s"
"2021-02-15","15_64",15,64,"midlands",70,244,"roche_s"
"2021-02-19","15_64",15,64,"midlands",10,41,"roche_s"
"2021-02-22","15_64",15,64,"midlands",74,243,"roche_s"
"2021-02-25","15_64",15,64,"midlands",3,15,"roche_s"
"2021-02-26","15_64",15,64,"midlands",12,39,"roche_s"
"2021-03-01","15_64",15,64,"midlands",89,237,"roche_s"
"2021-03-05","15_64",15,64,"midlands",0,1,"roche_s"
"2021-03-08","15_64",15,64,"midlands",67,207,"roche_s"
"2021-03-12","15_64",15,64,"midlands",0,2,"roche_s"
"2021-03-13","15_64",15,64,"midlands",41,130,"roche_s"
"2021-03-15","15_64",15,64,"midlands",46,98,"roche_s"
"2021-03-19","15_64",15,64,"midlands",16,67,"roche_s"
"2021-03-21","15_64",15,64,"midlands",48,122,"roche_s"
"2021-03-22","15_64",15,64,"midlands",42,112,"roche_s"
"2021-03-25","15_64",15,64,"midlands",1,1,"roche_s"
"2021-03-26","15_64",15,64,"midlands",3,6,"roche_s"
"2021-03-27","15_64",15,64,"midlands",62,121,"roche_s"
"2021-03-29","15_64",15,64,"midlands",61,120,"roche_s"
"2021-03-30","15_64",15,64,"midlands",110,197,"roche_s"
"2021-03-31","15_64",15,64,"midlands",12,22,"roche_s"
"2021-04-01","15_64",15,64,"midlands",12,17,"roche_s"
"2021-04-02","15_64",15,64,"midlands",16,24,"roche_s"
"2021-04-08","15_64",15,64,"midlands",6,12,"roche_s"
"2021-04-09","15_64",15,64,"midlands",167,236,"roche_s"
"2021-04-15","15_64",15,64,"midlands",1,1,"roche_s"
"2021-04-16","15_64",15,64,"midlands",3,3,"roche_s"
"2021-04-19","15_64",15,64,"midlands",181,230,"roche_s"
"2021-04-22","15_64",15,64,"midlands",8,10,"roche_s"
"2021-04-23","15_64",15,64,"midlands",32,47,"roche_s"
"2021-04-24","15_64",15,64,"midlands",97,128,"roche_s"
"2021-04-26","15_64",15,64,"midlands",189,258,"roche_s"
"2021-04-30","15_64",15,64,"midlands",37,51,"roche_s"
"2021-05-02","15_64",15,64,"midlands",100,125,"roche_s"
"2021-05-03","15_64",15,64,"midlands",94,122,"roche_s"
"2021-05-05","15_64",15,64,"midlands",4,5,"roche_s"
"2021-05-06","15_64",15,64,"midlands",7,9,"roche_s"
"2021-05-09","15_64",15,64,"midlands",0,1,"roche_s"
"2021-05-10","15_64",15,64,"midlands",192,243,"roche_s"
"2021-05-14","15_64",15,64,"midlands",3,5,"roche_s"
"2021-05-16","15_64",15,64,"midlands",107,130,"roche_s"
"2021-05-17","15_64",15,64,"midlands",89,116,"roche_s"
"2021-05-21","15_64",15,64,"midlands",5,5,"roche_s"
"2021-05-24","15_64",15,64,"midlands",198,239,"roche_s"
"2021-05-27","15_64",15,64,"midlands",1,1,"roche_s"
"2021-05-28","15_64",15,64,"midlands",7,12,"roche_s"
"2021-05-30","15_64",15,64,"midlands",75,90,"roche_s"
"2021-05-31","15_64",15,64,"midlands",82,108,"roche_s"
"2021-06-03","15_64",15,64,"midlands",1,3,"roche_s"
"2021-06-04","15_64",15,64,"midlands",43,47,"roche_s"
"2021-06-07","15_64",15,64,"midlands",212,235,"roche_s"
"2021-06-11","15_64",15,64,"midlands",2,2,"roche_s"
"2021-06-14","15_64",15,64,"midlands",210,242,"roche_s"
"2021-06-17","15_64",15,64,"midlands",4,4,"roche_s"
"2021-06-18","15_64",15,64,"midlands",11,12,"roche_s"
"2021-06-21","15_64",15,64,"midlands",218,229,"roche_s"
"2021-06-24","15_64",15,64,"midlands",6,7,"roche_s"
"2021-06-25","15_64",15,64,"midlands",3,3,"roche_s"
