"date","region","death3","death_chr","death_comm","ons_death_carehome","ons_death_noncarehome","phe_admissions","phe_occupied_mv_beds","phe_patients","react_positive","react_samples","pillar2_positives_pcr_all_over25","pillar2_negatives_total_pcr_over25","n_symp_delta_variant","n_symp_non_delta_variant","death_0","death_55","death_65","death_75","icu","general","admitted","new","all_admission","death2","pillar2_positives_over25","pillar2_negatives_over25","pillar2_positives","pillar2_negatives","positives","negatives","positives_over25","pillar2_positives_pcr_all","pillar2_negatives_total_pcr","pillar2_positives_symp_pcr_only","pillar2_positives_symp_pcr_only_over25","n_delta_variant","n_non_delta_variant"
"2021-06-04","south_east",NA,NA,1,NA,NA,6,9,65,NA,NA,217,22888,165,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-06-05","south_east",NA,NA,NA,NA,NA,8,8,63,NA,NA,177,8929,122,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-06-06","south_east",NA,1,NA,NA,NA,9,7,63,NA,NA,165,7014,113,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-06-07","south_east",NA,NA,NA,NA,NA,6,7,69,NA,NA,247,31456,187,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-06-08","south_east",2,NA,NA,NA,NA,13,7,74,NA,NA,214,29537,163,5,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-06-09","south_east",NA,NA,NA,NA,NA,8,7,54,NA,NA,222,23943,171,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-06-10","south_east",3,NA,NA,NA,NA,8,7,61,NA,NA,233,27379,171,6,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-06-11","south_east",NA,NA,NA,NA,NA,7,6,46,NA,NA,224,24147,177,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-06-12","south_east",NA,NA,NA,NA,NA,5,5,48,NA,NA,172,9022,127,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-06-13","south_east",3,NA,NA,NA,NA,12,5,49,NA,NA,181,7108,115,4,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-06-14","south_east",NA,NA,NA,NA,NA,13,5,44,NA,NA,260,32177,170,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-06-15","south_east",NA,NA,1,NA,NA,12,10,56,NA,NA,289,31269,171,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-06-16","south_east",NA,NA,NA,NA,NA,6,10,58,NA,NA,328,26157,186,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-06-17","south_east",1,NA,NA,NA,NA,9,12,60,NA,NA,241,31152,196,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-06-18","south_east",NA,NA,1,NA,NA,5,12,59,NA,NA,300,28406,231,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-06-19","south_east",1,NA,NA,NA,NA,9,8,54,NA,NA,179,11968,120,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-06-20","south_east",NA,NA,NA,NA,NA,18,7,57,NA,NA,222,10004,79,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-06-21","south_east",NA,NA,NA,NA,NA,6,6,60,NA,NA,372,33593,154,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-06-22","south_east",NA,NA,1,NA,NA,18,5,64,NA,NA,396,30787,212,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-06-23","south_east",NA,NA,NA,NA,NA,13,4,56,NA,NA,475,26455,290,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-06-24","south_east",1,NA,NA,NA,NA,14,5,60,NA,NA,546,30012,329,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-06-25","south_east",3,NA,NA,NA,NA,11,5,66,NA,NA,507,25091,169,0,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-06-26","south_east",1,NA,NA,NA,NA,8,8,65,NA,NA,513,10717,288,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-06-27","south_east",NA,NA,NA,NA,NA,16,10,69,NA,NA,587,9072,193,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-06-28","south_east",NA,NA,NA,NA,NA,22,12,67,NA,NA,864,33619,280,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-06-29","south_east",NA,NA,NA,NA,NA,27,9,68,NA,NA,933,31770,456,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-06-30","south_east",NA,NA,NA,NA,NA,35,12,85,NA,NA,942,26765,381,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-07-01","south_east",1,NA,NA,NA,NA,23,15,88,NA,NA,1010,31723,375,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-07-02","south_east",1,NA,NA,NA,NA,22,13,97,NA,NA,939,27082,411,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-07-03","south_east",2,NA,NA,NA,NA,28,12,103,NA,NA,955,13009,337,0,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-07-04","south_east",1,NA,NA,NA,NA,35,11,114,NA,NA,979,10985,265,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-07-05","south_east",2,1,1,NA,NA,34,11,113,NA,NA,1386,35320,373,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-07-06","south_east",1,NA,NA,NA,NA,49,16,139,NA,NA,1543,33206,188,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-07-07","south_east",1,NA,NA,NA,NA,47,19,143,NA,NA,1679,28964,258,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-07-08","south_east",1,1,1,NA,NA,35,18,170,NA,NA,1512,31213,206,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-07-09","south_east",1,1,1,NA,NA,30,20,164,NA,NA,1544,26560,244,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-07-10","south_east",1,NA,NA,NA,NA,35,19,156,NA,NA,1398,12660,322,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-07-11","south_east",NA,NA,1,NA,NA,44,18,158,NA,NA,1566,10896,322,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-07-12","south_east",3,1,NA,NA,NA,61,28,180,NA,NA,2193,33676,305,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-07-13","south_east",NA,1,1,NA,NA,43,30,206,NA,NA,2513,31881,321,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-07-14","south_east",1,1,NA,NA,NA,57,32,227,NA,NA,3151,31302,417,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-07-15","south_east",1,NA,4,NA,NA,64,32,238,NA,NA,3880,37680,241,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-07-16","south_east",2,1,NA,NA,NA,48,29,261,NA,NA,3451,32948,286,0,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-07-17","south_east",3,NA,1,NA,NA,72,31,272,NA,NA,2415,15432,207,0,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-07-18","south_east",1,NA,NA,NA,NA,64,31,286,NA,NA,2104,11766,147,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-07-19","south_east",6,NA,NA,NA,NA,74,32,316,NA,NA,2831,35559,274,0,NA,NA,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-07-20","south_east",2,NA,1,NA,NA,80,30,315,NA,NA,2372,31699,138,0,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-07-21","south_east",4,NA,1,NA,NA,76,32,326,NA,NA,1994,30093,250,0,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-07-22","south_east",2,NA,NA,NA,NA,86,38,359,NA,NA,1737,32375,471,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-07-23","south_east",4,NA,NA,NA,NA,61,36,337,NA,NA,1526,26388,399,0,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-07-24","south_east",4,NA,1,NA,NA,67,44,402,NA,NA,1192,11520,338,0,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-07-25","south_east",5,1,3,NA,NA,79,44,429,NA,NA,1089,10390,265,0,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-07-26","south_east",3,1,3,NA,NA,83,47,446,NA,NA,1460,30387,156,0,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-07-27","south_east",3,NA,NA,NA,NA,99,43,456,NA,NA,1465,27403,185,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-07-28","south_east",10,NA,1,NA,NA,81,42,468,NA,NA,1620,26648,274,0,NA,1,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-07-29","south_east",7,1,1,NA,NA,87,43,455,NA,NA,1543,29148,311,0,NA,NA,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-07-30","south_east",5,NA,1,NA,NA,74,48,476,NA,NA,1388,24438,99,0,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-07-31","south_east",5,1,1,NA,NA,50,48,450,NA,NA,1060,10372,67,0,1,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-08-01","south_east",2,NA,NA,NA,NA,59,51,466,NA,NA,1133,8797,121,0,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-08-02","south_east",8,NA,NA,NA,NA,81,51,461,NA,NA,1648,29117,119,0,NA,2,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-08-03","south_east",4,NA,3,NA,NA,87,55,452,NA,NA,1762,27217,86,0,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-08-04","south_east",1,NA,1,NA,NA,74,56,453,NA,NA,1936,25517,67,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-03-16","south_west",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-03-17","south_west",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-03-18","south_west",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-03-19","south_west",4,NA,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-03-20","south_west",2,NA,NA,NA,NA,43,NA,62,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-03-21","south_west",8,NA,NA,NA,NA,43,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-03-22","south_west",6,NA,NA,NA,NA,37,NA,140,NA,NA,NA,NA,NA,NA,NA,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-03-23","south_west",9,NA,NA,1,1,62,NA,146,NA,NA,NA,NA,NA,NA,NA,1,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-03-24","south_west",6,NA,NA,NA,1,60,NA,169,NA,NA,NA,NA,NA,NA,NA,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-03-25","south_west",9,1,NA,1,1,94,NA,210,NA,NA,NA,NA,NA,NA,NA,NA,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-03-26","south_west",11,NA,NA,NA,NA,86,NA,248,NA,NA,NA,NA,NA,NA,NA,2,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-03-27","south_west",13,NA,NA,1,NA,105,NA,323,NA,NA,NA,NA,NA,NA,NA,1,3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-03-28","south_west",21,NA,NA,1,3,130,NA,361,NA,NA,NA,NA,NA,NA,NA,1,5,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-03-29","south_west",18,3,2,4,4,107,NA,427,NA,NA,NA,NA,NA,NA,NA,2,2,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-03-30","south_west",24,1,3,3,4,128,NA,492,NA,NA,NA,NA,NA,NA,1,NA,3,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-03-31","south_west",23,1,NA,2,1,122,NA,534,NA,NA,NA,NA,NA,NA,NA,2,6,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-04-01","south_west",22,1,1,3,4,112,NA,610,NA,NA,NA,NA,NA,NA,NA,NA,2,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-04-02","south_west",24,2,3,5,4,152,59,652,NA,NA,NA,NA,NA,NA,NA,3,1,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-04-03","south_west",28,4,NA,14,1,123,68,709,NA,NA,NA,NA,NA,NA,NA,1,5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-04-04","south_west",38,NA,3,19,4,98,67,788,NA,NA,NA,NA,NA,NA,NA,4,9,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-04-05","south_west",33,3,2,15,6,130,90,839,NA,NA,NA,NA,NA,NA,1,4,3,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-04-06","south_west",37,2,2,15,4,144,103,913,NA,NA,NA,NA,NA,NA,NA,NA,5,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-04-07","south_west",37,5,3,22,2,152,113,921,NA,NA,NA,NA,NA,NA,NA,NA,2,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-04-08","south_west",42,6,3,22,6,134,120,925,NA,NA,NA,NA,NA,NA,NA,2,7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-04-09","south_west",26,2,4,13,4,121,118,951,NA,NA,NA,NA,NA,NA,NA,4,2,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-04-10","south_west",52,5,6,29,7,131,125,986,NA,NA,NA,NA,NA,NA,1,4,7,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-04-11","south_west",34,6,3,31,3,127,121,988,NA,NA,NA,NA,NA,NA,NA,2,5,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-04-12","south_west",25,9,3,39,3,129,126,1037,NA,NA,NA,NA,NA,NA,NA,2,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-04-13","south_west",29,14,2,27,4,113,120,1047,NA,NA,NA,NA,NA,NA,NA,2,6,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-04-14","south_west",22,10,3,36,4,106,117,1076,NA,NA,NA,NA,NA,NA,NA,2,4,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-04-15","south_west",31,8,2,31,3,112,117,1080,NA,NA,NA,NA,NA,NA,NA,2,2,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-04-16","south_west",32,5,3,38,5,118,115,1052,NA,NA,NA,NA,NA,NA,NA,2,8,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-04-17","south_west",32,13,4,43,5,102,111,1053,NA,NA,NA,NA,NA,NA,NA,2,3,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-04-18","south_west",22,15,3,35,5,91,115,1024,NA,NA,NA,NA,NA,NA,NA,2,3,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-04-19","south_west",32,11,5,33,6,76,114,1022,NA,NA,NA,NA,NA,NA,NA,3,2,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-04-20","south_west",25,13,2,34,4,77,107,997,NA,NA,NA,NA,NA,NA,1,2,6,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-04-21","south_west",27,12,4,39,6,89,102,981,NA,NA,NA,NA,NA,NA,NA,1,3,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-04-22","south_west",20,7,3,35,3,84,105,963,NA,NA,NA,NA,NA,NA,NA,1,3,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-04-23","south_west",17,13,4,39,2,84,100,905,NA,NA,NA,NA,NA,NA,1,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-04-24","south_west",21,12,4,33,3,92,94,868,NA,NA,NA,NA,NA,NA,NA,2,1,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-04-25","south_west",14,11,1,34,2,60,95,843,NA,NA,NA,NA,NA,NA,NA,NA,2,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-04-26","south_west",24,11,1,35,1,51,91,823,NA,NA,NA,NA,NA,NA,NA,1,8,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-04-27","south_west",20,9,3,38,5,69,89,792,NA,NA,NA,NA,NA,NA,NA,NA,3,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-04-28","south_west",15,12,2,36,1,71,88,788,NA,NA,NA,NA,NA,NA,NA,1,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-04-29","south_west",14,16,3,37,2,50,86,733,NA,NA,NA,NA,NA,NA,NA,NA,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-04-30","south_west",24,11,2,29,2,70,80,709,0,13,NA,NA,NA,NA,NA,2,2,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-05-01","south_west",5,6,1,25,4,62,76,678,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-05-02","south_west",8,9,6,33,1,68,68,658,NA,NA,NA,NA,NA,NA,1,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-05-03","south_west",10,9,1,24,1,68,72,681,NA,NA,NA,NA,NA,NA,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-05-04","south_west",16,11,2,22,5,70,72,683,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-05-05","south_west",16,13,2,25,2,49,74,670,NA,NA,NA,NA,NA,NA,NA,NA,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-05-06","south_west",17,14,NA,19,1,58,69,614,NA,NA,NA,NA,NA,NA,NA,2,3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-05-07","south_west",15,11,4,26,NA,53,66,579,0,230,NA,NA,NA,NA,NA,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-05-08","south_west",4,10,NA,18,NA,53,58,528,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-05-09","south_west",12,11,2,21,2,45,55,535,NA,NA,NA,NA,NA,NA,NA,NA,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-05-10","south_west",5,8,NA,12,2,41,62,520,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-05-11","south_west",7,5,NA,10,NA,58,57,535,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
